patternID,endDate,actualReturn,mean,variance,median,upside,downside,#searchResults
SP500,2009-08-25,-0.0291440,0.0000361,0.0003423,0.0014669,0.0153406,-0.0179451,600
SP500,2011-04-01,-0.0031822,0.0009477,0.0002521,0.0031589,0.0143220,-0.0166247,600
SP500,2008-03-12,-0.0079082,0.0027293,0.0004936,0.0023980,0.0240414,-0.0192523,600
SP500,2011-05-10,-0.0207640,0.0031029,0.0003483,0.0040708,0.0196118,-0.0161260,600
SP500,2011-06-22,0.0157481,0.0006381,0.0002538,0.0016882,0.0149784,-0.0144355,600
SP500,2006-01-04,0.0162707,0.0018933,0.0003195,0.0036218,0.0163824,-0.0167610,600
SP500,2002-08-29,-0.0260187,0.0042607,0.0004435,0.0040755,0.0255664,-0.0163819,600
SP500,2000-03-30,0.0090192,0.0016146,0.0003484,0.0016281,0.0206424,-0.0173716,600
SP500,2003-05-12,-0.0257536,0.0019525,0.0002648,0.0041259,0.0154752,-0.0170233,600
SP500,2004-03-12,-0.0096290,0.0016372,0.0004910,0.0015678,0.0248030,-0.0207968,600
SP500,2008-01-28,0.0198381,0.0026717,0.0005868,0.0043384,0.0244583,-0.0213680,600
SP500,2002-02-11,-0.0257208,0.0020987,0.0007882,0.0032471,0.0266175,-0.0243525,600
SP500,2001-10-18,0.0294588,0.0004112,0.0004287,0.0016098,0.0206424,-0.0202556,600
SP500,2009-03-09,0.1143482,0.0028243,0.0016040,0.0040523,0.0352764,-0.0282004,600
SP500,2005-12-02,-0.0045135,0.0005067,0.0002496,0.0024178,0.0132532,-0.0179559,600
SP500,2001-05-04,-0.0165323,0.0020339,0.0002924,0.0037620,0.0167919,-0.0152469,600
SP500,2003-02-14,-0.0027668,0.0024387,0.0004706,0.0022537,0.0232241,-0.0182534,600
SP500,2002-12-02,-0.0455095,0.0015621,0.0002921,0.0030827,0.0166228,-0.0170233,600
SP500,2000-03-07,0.0026040,0.0017810,0.0003894,0.0020608,0.0218652,-0.0183978,600
SP500,2008-01-04,-0.0075161,0.0019930,0.0007056,0.0018495,0.0257000,-0.0196439,600
SP500,2011-12-05,-0.0163951,0.0017703,0.0005189,0.0038870,0.0215977,-0.0217565,600
SP500,2003-11-07,-0.0027155,0.0008852,0.0001937,0.0025075,0.0126424,-0.0134401,600
SP500,2005-02-08,0.0065042,0.0006734,0.0002797,0.0023109,0.0147720,-0.0170233,600
SP500,2003-04-08,0.0142550,0.0019177,0.0003050,0.0029284,0.0160026,-0.0147486,600
SP500,2011-09-23,-0.0044086,0.0036574,0.0007566,0.0025755,0.0318756,-0.0232990,600
SP500,2002-04-03,0.0045050,0.0013791,0.0003357,0.0023325,0.0196039,-0.0179889,600
SP500,2010-12-29,0.0133198,0.0002746,0.0002155,0.0018713,0.0133346,-0.0159194,600
SP500,2004-11-12,-0.0116791,0.0016175,0.0002614,0.0026239,0.0154752,-0.0154712,600
SP500,2003-10-02,0.0181232,0.0030875,0.0005418,0.0034707,0.0247382,-0.0180323,600
SP500,2000-11-09,-0.0198695,0.0017946,0.0003264,0.0023200,0.0194800,-0.0177899,600
SP500,2010-03-11,0.0135537,0.0002181,0.0002559,0.0027725,0.0131261,-0.0168225,600
SP500,2003-01-16,-0.0581675,0.0015165,0.0002855,0.0019712,0.0182961,-0.0152980,600
SP500,2003-05-09,0.0116669,0.0019469,0.0002183,0.0036316,0.0152807,-0.0150404,600
SP500,2004-07-30,-0.0342646,0.0007733,0.0002673,0.0020780,0.0144174,-0.0160967,600
SP500,2011-02-28,-0.0128765,0.0041394,0.0003920,0.0049613,0.0216103,-0.0157758,600
SP500,2011-02-01,0.0129857,0.0006310,0.0002348,0.0023394,0.0137731,-0.0149064,600
SP500,2007-01-16,-0.0027307,0.0010857,0.0002456,0.0018483,0.0142972,-0.0139095,600
SP500,2007-04-26,0.0054476,0.0008037,0.0002136,0.0027272,0.0138064,-0.0149064,600
SP500,2004-12-16,0.0057513,0.0013998,0.0002579,0.0038217,0.0154751,-0.0151110,600
SP500,2010-10-11,0.0166392,0.0004093,0.0002423,0.0028318,0.0136111,-0.0159615,600
SP500,2003-01-29,-0.0240293,0.0007834,0.0010167,0.0035148,0.0261781,-0.0260308,600
SP500,2002-07-11,-0.0493978,0.0008623,0.0005397,-0.0000767,0.0238333,-0.0204553,600
SP500,2009-02-17,-0.0203124,0.0025178,0.0008539,0.0015678,0.0308170,-0.0200710,600
SP500,2002-05-01,0.0021998,0.0020671,0.0005613,0.0019158,0.0242764,-0.0203768,600
SP500,2002-01-17,-0.0049171,0.0017433,0.0004193,0.0022001,0.0198884,-0.0194537,600
SP500,2003-07-23,-0.0011329,0.0025216,0.0003685,0.0024426,0.0207124,-0.0163934,600
SP500,2006-04-03,-0.0009170,0.0012614,0.0002074,0.0019524,0.0148817,-0.0147826,600
SP500,2009-11-10,0.0158369,0.0007465,0.0003764,0.0019253,0.0174476,-0.0187886,600
SP500,2001-06-11,-0.0366393,0.0008152,0.0002669,0.0011138,0.0163934,-0.0166218,600
SP500,2002-01-14,-0.0167778,0.0008212,0.0003366,0.0018178,0.0182220,-0.0188883,600
SP500,2000-12-21,0.0356275,0.0031564,0.0011981,0.0051970,0.0321114,-0.0253231,600
SP500,2004-05-14,-0.0019530,0.0017575,0.0005331,0.0022907,0.0230421,-0.0213645,600
SP500,2005-11-14,0.0170941,0.0013896,0.0002194,0.0022928,0.0148515,-0.0132845,600
SP500,2005-05-13,0.0305273,0.0019489,0.0003110,0.0041656,0.0185959,-0.0179343,600
SP500,2003-04-15,0.0316678,0.0009978,0.0002893,0.0015307,0.0167820,-0.0164905,600
SP500,2004-06-23,-0.0028146,0.0018691,0.0002150,0.0031900,0.0150301,-0.0127431,600
SP500,2003-11-13,-0.0233936,0.0007729,0.0002282,0.0022711,0.0138905,-0.0157031,600
SP500,2009-02-18,-0.0298318,0.0030705,0.0015002,0.0045786,0.0349327,-0.0254980,600
SP500,2007-12-10,-0.0462149,0.0004521,0.0002775,0.0030052,0.0145406,-0.0174781,600
SP500,2011-05-31,-0.0447963,0.0027198,0.0003913,0.0032902,0.0204062,-0.0161743,600
SP500,2005-12-16,0.0010574,0.0013322,0.0002215,0.0025191,0.0148531,-0.0133804,600
SP500,2001-10-01,0.0230031,-0.0000558,0.0003897,0.0016674,0.0167148,-0.0206908,600
SP500,2008-04-30,0.0050376,0.0012959,0.0002494,0.0024359,0.0148695,-0.0134758,600
SP500,2002-02-08,0.0072614,0.0032038,0.0004902,0.0029768,0.0247382,-0.0183560,600
SP500,2011-01-12,-0.0044324,0.0017541,0.0001847,0.0028030,0.0131866,-0.0120749,600
SP500,2011-05-27,-0.0337540,0.0031916,0.0003447,0.0040708,0.0202567,-0.0161260,600
SP500,2008-07-25,0.0020275,0.0005759,0.0002794,0.0013414,0.0160822,-0.0168742,600
SP500,2002-04-18,-0.0293383,0.0002401,0.0002971,0.0008092,0.0156600,-0.0164466,600
SP500,2007-08-15,0.0407834,0.0029572,0.0005140,0.0024919,0.0277448,-0.0196855,600
SP500,2003-02-05,-0.0295286,0.0014140,0.0003327,0.0016011,0.0187917,-0.0174129,600
SP500,2002-09-25,-0.0139938,0.0025569,0.0013336,0.0047752,0.0326043,-0.0262160,600
SP500,2005-02-22,0.0221676,0.0014691,0.0002832,0.0012036,0.0188884,-0.0155082,600
SP500,2006-11-06,0.0033629,0.0033025,0.0003086,0.0043077,0.0193738,-0.0159396,600
SP500,2001-03-30,-0.0274921,0.0004934,0.0003664,0.0016530,0.0177984,-0.0191925,600
SP500,2004-02-12,-0.0069438,0.0013176,0.0002409,0.0026221,0.0149774,-0.0145519,600
SP500,2001-11-19,-0.0013553,0.0013269,0.0002650,0.0035337,0.0152190,-0.0159615,600
SP500,2003-09-23,-0.0321274,0.0012389,0.0002481,0.0024576,0.0152807,-0.0158699,600
SP500,2004-07-22,0.0032731,0.0020736,0.0003464,0.0037759,0.0183786,-0.0179343,600
SP500,2011-01-13,-0.0003194,0.0008628,0.0002067,0.0023147,0.0134184,-0.0135874,600
SP500,2006-07-20,0.0112638,0.0023700,0.0005439,0.0025714,0.0241120,-0.0207873,600
SP500,2000-08-23,-0.0022444,0.0019346,0.0002215,0.0026974,0.0156913,-0.0136986,600
SP500,2002-12-18,-0.0016384,0.0004411,0.0002990,0.0011788,0.0155556,-0.0177483,600
SP500,2010-10-06,0.0156297,0.0004974,0.0002300,0.0020440,0.0137731,-0.0146290,600
SP500,2003-06-25,0.0188964,0.0018071,0.0004859,0.0009673,0.0248030,-0.0203768,600
SP500,2006-03-23,-0.0010909,0.0008166,0.0002205,0.0024731,0.0128863,-0.0147472,600
SP500,2006-08-28,0.0088110,0.0004755,0.0002008,0.0022192,0.0125572,-0.0155506,600
SP500,2008-04-17,0.0170332,0.0030079,0.0004441,0.0037801,0.0205254,-0.0167930,600
SP500,2006-03-22,-0.0016475,0.0008787,0.0002341,0.0022836,0.0146519,-0.0166247,600
SP500,2007-06-25,0.0144819,0.0026987,0.0003390,0.0033644,0.0199966,-0.0165888,600
SP500,2006-04-26,0.0020759,0.0006093,0.0002966,0.0013374,0.0157227,-0.0177361,600
SP500,2008-06-09,-0.0011896,0.0005596,0.0003823,0.0010979,0.0194588,-0.0197215,600
SP500,2011-09-28,-0.0061074,0.0003581,0.0010556,0.0017381,0.0301288,-0.0285327,600
SP500,2006-12-11,0.0066806,-0.0003203,0.0002038,0.0011944,0.0124224,-0.0139863,600
SP500,2006-03-08,0.0192027,0.0024459,0.0002830,0.0043032,0.0184543,-0.0170429,600
SP500,2004-01-15,0.0083919,0.0011588,0.0002021,0.0025781,0.0126087,-0.0132845,600
SP500,2001-04-02,-0.0072260,0.0006032,0.0003874,0.0013750,0.0196028,-0.0189096,600
SP500,2010-06-03,-0.0144991,0.0006662,0.0002852,0.0025678,0.0147753,-0.0170854,600
SP500,2002-04-02,-0.0166789,0.0016445,0.0003413,0.0015881,0.0205133,-0.0170479,600
SP500,2011-05-23,0.0211254,0.0004516,0.0003504,0.0017391,0.0188789,-0.0191179,600
SP500,2000-09-15,-0.0116591,0.0009260,0.0003162,0.0019947,0.0177759,-0.0185108,600
SP500,2006-05-10,-0.0397097,0.0017894,0.0001940,0.0032277,0.0144157,-0.0135221,600
SP500,2002-05-30,-0.0333534,0.0006736,0.0003733,0.0014184,0.0184543,-0.0191179,600
SP500,2001-05-24,-0.0251320,0.0005394,0.0004093,0.0016569,0.0202988,-0.0193206,600
SP500,2007-12-04,0.0101587,0.0006778,0.0003268,0.0013621,0.0163601,-0.0158717,600
SP500,2005-07-28,-0.0063197,0.0012523,0.0001870,0.0025781,0.0126537,-0.0122108,600
SP500,2007-03-14,0.0345091,0.0012045,0.0003200,0.0016209,0.0176211,-0.0168169,600
SP500,2006-08-07,-0.0059259,0.0011406,0.0002061,0.0021704,0.0146900,-0.0139907,600
SP500,2000-02-09,-0.0170289,0.0004647,0.0002838,0.0015797,0.0154035,-0.0165699,600
SP500,2009-04-03,0.0192641,0.0003826,0.0004350,0.0003592,0.0198268,-0.0191514,600
SP500,2002-02-26,0.0331356,0.0023566,0.0004825,0.0024863,0.0228424,-0.0172474,600
SP500,2004-02-18,-0.0070757,0.0005082,0.0002349,0.0022755,0.0140264,-0.0159194,600
SP500,2007-08-07,-0.0339741,0.0015553,0.0002078,0.0021755,0.0145289,-0.0131837,600
SP500,2006-05-16,-0.0274751,0.0016774,0.0004497,0.0022043,0.0209320,-0.0202081,600
SP500,2000-08-15,0.0092291,0.0015148,0.0002591,0.0035864,0.0150123,-0.0155679,600
SP500,2005-05-18,0.0037535,0.0023748,0.0003792,0.0037867,0.0185442,-0.0164489,600
SP500,2009-02-09,-0.0927934,0.0004732,0.0004141,0.0013388,0.0187755,-0.0188358,600
SP500,2011-05-12,-0.0037445,0.0022324,0.0002889,0.0028668,0.0192902,-0.0156918,600
SP500,2009-04-28,0.0568783,0.0020949,0.0005315,0.0026725,0.0227793,-0.0197215,600
SP500,2009-01-13,-0.0361899,0.0025303,0.0010823,0.0035078,0.0314959,-0.0240754,600
SP500,2007-08-27,0.0154283,0.0001970,0.0003545,0.0016756,0.0172706,-0.0189096,600
SP500,2008-07-15,0.0511066,0.0016380,0.0004603,0.0005509,0.0238333,-0.0194537,600
SP500,2011-06-16,0.0125114,0.0013611,0.0002865,0.0027280,0.0176298,-0.0173910,600
SP500,2005-07-15,0.0046909,0.0000897,0.0002729,0.0013234,0.0142621,-0.0174027,600
SP500,2000-11-22,-0.0056036,0.0033664,0.0004542,0.0022003,0.0260351,-0.0163819,600
SP500,2005-07-22,0.0004053,0.0011136,0.0001969,0.0025886,0.0130669,-0.0135497,600
SP500,2007-07-17,-0.0247391,0.0003861,0.0002794,0.0005052,0.0153406,-0.0156594,600
SP500,2009-01-30,0.0517266,0.0002378,0.0004355,0.0000982,0.0194230,-0.0181914,600
SP500,2002-11-12,0.0156181,0.0029206,0.0004929,0.0031582,0.0246954,-0.0195172,600
SP500,2007-11-19,-0.0035165,0.0016845,0.0003975,0.0029179,0.0206745,-0.0201336,600
SP500,2003-08-01,-0.0026118,0.0011507,0.0002689,0.0017111,0.0176395,-0.0157298,600
SP500,2002-08-06,0.0286655,0.0019350,0.0005360,0.0016292,0.0260220,-0.0191364,600
SP500,2003-04-28,0.0128000,0.0007045,0.0003636,0.0016674,0.0183588,-0.0185827,600
SP500,2011-02-03,0.0112998,0.0001950,0.0002592,0.0009934,0.0145455,-0.0165797,600
SP500,2006-02-22,-0.0011063,0.0021460,0.0002108,0.0039644,0.0147365,-0.0147449,600
SP500,2002-08-07,0.0488725,0.0006857,0.0008901,0.0027294,0.0248030,-0.0259803,600
SP500,2008-09-04,0.0098802,0.0007910,0.0004065,0.0001696,0.0212624,-0.0180227,600
SP500,2008-05-16,-0.0346721,0.0019359,0.0002117,0.0037485,0.0143302,-0.0143659,600
SP500,2005-12-27,0.0134655,0.0006381,0.0002887,0.0006439,0.0182301,-0.0167624,600
SP500,2002-09-16,-0.0644147,0.0010309,0.0004319,0.0013374,0.0209729,-0.0189764,600
SP500,2007-08-06,-0.0100499,0.0029055,0.0003684,0.0041262,0.0203583,-0.0170429,600
SP500,2000-03-22,0.0052511,0.0023367,0.0004189,0.0039226,0.0210850,-0.0185003,600
SP500,2011-04-11,-0.0145870,0.0006663,0.0002274,0.0025118,0.0136416,-0.0147472,600
SP500,2010-03-09,0.0166689,-0.0003024,0.0002982,0.0012032,0.0139460,-0.0184049,600
SP500,2003-08-20,-0.0035090,0.0022867,0.0002326,0.0044085,0.0151996,-0.0147761,600
SP500,2005-11-23,-0.0007427,0.0020515,0.0002317,0.0037485,0.0147753,-0.0140009,600
SP500,2009-01-14,-0.0179440,0.0040628,0.0013487,0.0053688,0.0347932,-0.0241429,600
SP500,2001-12-21,0.0027862,0.0013413,0.0003001,0.0022474,0.0170931,-0.0150814,600
SP500,2010-12-16,0.0111838,0.0012652,0.0002209,0.0031234,0.0142353,-0.0150404,600
SP500,2004-06-08,-0.0075470,0.0008018,0.0002584,0.0023537,0.0150409,-0.0159194,600
SP500,2005-08-04,0.0015779,0.0006994,0.0002402,0.0017465,0.0146536,-0.0155763,600
SP500,2011-06-07,0.0022803,0.0027855,0.0004962,0.0025755,0.0256223,-0.0194537,600
SP500,2011-07-21,-0.0320956,0.0006642,0.0002308,0.0016924,0.0145287,-0.0142857,600
SP500,2008-08-13,-0.0087803,-0.0000174,0.0003829,0.0015413,0.0173863,-0.0191925,600
SP500,2010-06-22,-0.0493651,-0.0003530,0.0003703,0.0010538,0.0168185,-0.0187481,600
SP500,2009-03-12,0.0443562,0.0014122,0.0004215,0.0037365,0.0180764,-0.0204735,600
SP500,2006-11-01,0.0130939,0.0016830,0.0002424,0.0024094,0.0164251,-0.0145897,600
SP500,2006-01-12,-0.0191049,0.0015038,0.0002206,0.0036780,0.0146519,-0.0136174,600
SP500,2004-10-27,0.0158165,0.0016140,0.0003590,0.0031584,0.0170698,-0.0178943,600
SP500,2007-10-30,-0.0070215,0.0012109,0.0002439,0.0037939,0.0148611,-0.0158294,600
SP500,2006-07-11,-0.0279544,0.0005063,0.0002248,0.0016656,0.0145289,-0.0161915,600
SP500,2010-05-06,0.0259628,0.0028719,0.0005169,0.0023616,0.0260837,-0.0198001,600
SP500,2009-04-01,0.0173595,0.0021651,0.0004774,0.0023647,0.0220994,-0.0188778,600
SP500,2010-07-13,-0.0108277,0.0015953,0.0004481,0.0039142,0.0201820,-0.0202475,600
SP500,2010-02-02,-0.0297284,0.0004646,0.0002860,0.0017590,0.0148732,-0.0177920,600
SP500,2007-11-21,0.0373737,0.0038487,0.0004210,0.0037947,0.0248715,-0.0161654,600
SP500,2007-02-15,-0.0038578,0.0003868,0.0002521,0.0018564,0.0139099,-0.0171746,600
SP500,2004-03-05,-0.0313694,0.0011550,0.0002105,0.0026221,0.0136726,-0.0135863,600
SP500,2010-11-11,-0.0138851,0.0008353,0.0003287,0.0019028,0.0171301,-0.0179073,600
SP500,2006-08-02,-0.0089713,0.0011653,0.0002002,0.0028997,0.0142353,-0.0143252,600
SP500,2000-04-07,-0.1053780,0.0020502,0.0002599,0.0026698,0.0166972,-0.0157120,600
SP500,2008-06-10,-0.0055283,0.0008895,0.0004485,0.0008233,0.0205434,-0.0184824,600
SP500,2011-06-30,0.0175370,0.0005336,0.0003678,0.0013001,0.0183402,-0.0179451,600
SP500,2004-02-10,0.0054820,0.0016776,0.0002340,0.0026504,0.0149784,-0.0133804,600
SP500,2010-07-12,-0.0069525,0.0006044,0.0003981,0.0029222,0.0169040,-0.0206908,600
SP500,2003-06-11,0.0126419,0.0014745,0.0002766,0.0026788,0.0158630,-0.0151530,600
SP500,2010-04-01,0.0138104,0.0017798,0.0002191,0.0029019,0.0155902,-0.0146988,600
SP500,2000-08-18,0.0098745,0.0015655,0.0002229,0.0026612,0.0149977,-0.0142857,600
SP500,2009-05-08,-0.0498800,0.0014353,0.0004100,0.0036428,0.0195123,-0.0193646,600
SP500,2006-03-01,-0.0098897,0.0011371,0.0001829,0.0025265,0.0127226,-0.0137192,600
SP500,2004-01-06,-0.0021804,0.0025219,0.0002307,0.0042252,0.0156225,-0.0149933,600
SP500,2005-11-30,0.0063146,0.0000588,0.0002635,0.0009266,0.0157352,-0.0163396,600
SP500,2010-12-06,0.0141768,0.0004242,0.0002952,0.0011401,0.0158797,-0.0164157,600
SP500,2003-07-17,-0.0001324,0.0007324,0.0003719,0.0009910,0.0188789,-0.0197018,600
SP500,2004-11-18,-0.0007604,0.0022913,0.0002331,0.0039826,0.0154728,-0.0140009,600
SP500,2007-05-07,-0.0041935,0.0006093,0.0002585,0.0010667,0.0145287,-0.0147926,600
SP500,2011-07-01,-0.0150635,-0.0000594,0.0003214,0.0013630,0.0153608,-0.0185794,600
SP500,2003-11-19,0.0153582,0.0023272,0.0003159,0.0024073,0.0201650,-0.0156990,600
SP500,2011-10-26,-0.0033011,-0.0003347,0.0003743,0.0014903,0.0165242,-0.0200748,600
SP500,2000-11-28,0.0302750,0.0018435,0.0004874,0.0019230,0.0230421,-0.0206526,600
SP500,2006-10-25,-0.0104252,0.0008394,0.0002020,0.0017633,0.0133736,-0.0137192,600
SP500,2005-01-28,0.0270370,0.0023632,0.0003335,0.0024792,0.0198215,-0.0166038,600
SP500,2011-03-30,0.0054809,0.0015567,0.0002168,0.0031398,0.0136141,-0.0134962,600
SP500,2009-02-24,-0.0993481,0.0027187,0.0015147,0.0045714,0.0347932,-0.0262160,600
SP500,2003-05-28,0.0346405,0.0009966,0.0005309,0.0020001,0.0201287,-0.0203338,600
SP500,2002-08-19,-0.0028926,0.0015819,0.0003317,0.0038933,0.0164467,-0.0185794,600
SP500,2007-06-15,-0.0197989,0.0007936,0.0003282,0.0017276,0.0165340,-0.0157031,600
SP500,2011-07-12,0.0099647,0.0015536,0.0004064,0.0012882,0.0212239,-0.0181914,600
SP500,2004-03-15,-0.0082300,0.0014972,0.0006521,0.0018495,0.0248030,-0.0212571,600
SP500,2009-02-06,-0.0480773,0.0015381,0.0008985,0.0034009,0.0266211,-0.0276056,600
SP500,2006-04-07,-0.0078503,0.0008292,0.0002127,0.0016145,0.0142972,-0.0136575,600
SP500,2001-02-02,-0.0257212,0.0009140,0.0002451,0.0011278,0.0172449,-0.0151066,600
SP500,2006-04-17,0.0177231,0.0014380,0.0003658,0.0022135,0.0189683,-0.0181072,600
SP500,2002-10-30,0.0371052,0.0030847,0.0002966,0.0036883,0.0194588,-0.0161535,600
SP500,2009-10-28,0.0037118,0.0019473,0.0005074,0.0009325,0.0241492,-0.0194459,600
SP500,2009-07-21,0.0262314,0.0015228,0.0005253,0.0037637,0.0215977,-0.0224145,600
SP500,2005-03-17,-0.0157871,0.0008704,0.0004088,0.0006336,0.0196981,-0.0188778,600
SP500,2008-10-06,-0.0506581,0.0038411,0.0013806,0.0052006,0.0347181,-0.0250108,600
SP500,2009-05-04,0.0022045,0.0010365,0.0003253,0.0031153,0.0159145,-0.0183648,600
SP500,2011-08-18,0.0163240,0.0008224,0.0004657,0.0007074,0.0212239,-0.0182316,600
SP500,2009-06-19,-0.0025292,0.0026526,0.0004825,0.0024449,0.0242716,-0.0192523,600
SP500,2009-02-19,-0.0335199,0.0036298,0.0016496,0.0046365,0.0358095,-0.0261990,600
SP500,2010-09-07,0.0267988,0.0011809,0.0003851,0.0030679,0.0176143,-0.0187976,600
SP500,2002-02-27,0.0476444,0.0019077,0.0003545,0.0024853,0.0189514,-0.0154237,600
SP500,2011-11-29,0.0529456,0.0026410,0.0006905,0.0034009,0.0271831,-0.0248329,600
SP500,2003-02-10,0.0181825,0.0035219,0.0003941,0.0036658,0.0235692,-0.0166330,600
SP500,2002-10-16,0.0419990,0.0026452,0.0004781,0.0040829,0.0218652,-0.0197288,600
SP500,2010-03-04,0.0242838,0.0012122,0.0002401,0.0036079,0.0147416,-0.0159616,600
SP500,2006-05-17,-0.0092496,0.0018859,0.0004656,0.0005039,0.0246758,-0.0196855,600
SP500,2003-02-03,-0.0283035,0.0022297,0.0008511,0.0039103,0.0274907,-0.0250108,600
SP500,2010-08-24,-0.0024148,0.0029607,0.0004231,0.0034128,0.0213042,-0.0165888,600
SP500,2004-09-17,-0.0163396,0.0004161,0.0002170,0.0017354,0.0136416,-0.0149064,600
SP500,2007-12-24,-0.0329379,0.0031613,0.0004832,0.0042199,0.0221300,-0.0166940,600
SP500,2001-07-17,-0.0352343,0.0010593,0.0002388,0.0019232,0.0152538,-0.0143291,600
SP500,2000-10-27,0.0341481,0.0016161,0.0004145,0.0021187,0.0213935,-0.0185783,600
SP500,2005-12-01,-0.0069821,0.0018038,0.0002285,0.0024422,0.0155068,-0.0134533,600
SP500,2004-04-23,-0.0291951,0.0011054,0.0002363,0.0025131,0.0143654,-0.0142857,600
SP500,2008-09-26,-0.0939939,0.0003208,0.0004324,0.0024951,0.0197283,-0.0217565,600
SP500,2001-05-18,-0.0108904,0.0008541,0.0002683,0.0026632,0.0147276,-0.0148339,600
SP500,2004-10-07,-0.0241985,0.0006169,0.0002802,0.0025889,0.0147720,-0.0168225,600
SP500,2011-10-03,0.0870246,0.0008647,0.0005878,0.0016424,0.0240848,-0.0224793,600
SP500,2003-09-25,0.0169147,0.0024678,0.0004024,0.0025371,0.0221973,-0.0180335,600
SP500,2011-10-19,0.0265481,0.0014822,0.0002294,0.0032081,0.0154448,-0.0133764,600
SP500,2005-07-25,0.0051422,0.0008387,0.0001971,0.0021857,0.0133169,-0.0135034,600
SP500,2007-07-16,-0.0051307,0.0001408,0.0002744,0.0008549,0.0151019,-0.0160967,600
SP500,2011-02-25,0.0009622,0.0034309,0.0003976,0.0044188,0.0230602,-0.0164307,600
SP500,2000-05-10,0.0468168,0.0010151,0.0009446,0.0027603,0.0259496,-0.0245590,600
SP500,2001-10-23,-0.0230369,0.0032084,0.0003712,0.0049216,0.0204062,-0.0165773,600
SP500,2007-02-27,-0.0025946,0.0014531,0.0004046,0.0013624,0.0207249,-0.0195172,600
SP500,2001-07-03,-0.0439628,0.0016396,0.0002685,0.0019455,0.0160845,-0.0134098,600
SP500,2000-05-11,0.0208834,0.0020989,0.0004750,0.0020117,0.0224947,-0.0179249,600
SP500,2004-10-14,0.0029004,0.0011514,0.0003777,0.0023676,0.0187511,-0.0197018,600
SP500,2010-04-13,0.0082435,0.0012991,0.0002091,0.0030631,0.0146036,-0.0144355,600
SP500,2007-12-12,-0.0225953,0.0008031,0.0003412,0.0020407,0.0166228,-0.0182053,600
SP500,2005-11-22,-0.0093163,0.0014119,0.0002292,0.0027170,0.0148515,-0.0142115,600
SP500,2003-10-30,0.0106120,0.0016229,0.0003619,0.0025511,0.0185397,-0.0171746,600
SP500,2002-06-19,-0.0455494,0.0003616,0.0003973,0.0013895,0.0191661,-0.0185819,600
SP500,2004-05-26,0.0015248,0.0020408,0.0002462,0.0045811,0.0152800,-0.0147449,600
SP500,2003-12-01,-0.0007662,0.0026054,0.0002628,0.0042559,0.0151996,-0.0142115,600
SP500,2008-09-24,-0.0209213,0.0008143,0.0004570,0.0009174,0.0211005,-0.0195543,600
SP500,2000-06-19,-0.0206527,0.0023542,0.0002616,0.0031252,0.0175052,-0.0132000,600
SP500,2003-03-28,0.0177765,0.0023001,0.0003322,0.0020825,0.0212683,-0.0166330,600
SP500,2011-12-01,-0.0082196,-0.0004301,0.0004461,0.0009391,0.0184084,-0.0205013,600
SP500,2002-04-16,-0.0242917,0.0022089,0.0003216,0.0035049,0.0170710,-0.0163548,600
SP500,2002-05-03,-0.0171786,0.0014832,0.0003702,0.0018962,0.0198737,-0.0179889,600
SP500,2004-04-16,0.0052793,0.0023051,0.0003404,0.0036838,0.0178985,-0.0173661,600
SP500,2011-12-16,0.0374448,0.0023519,0.0006305,0.0029347,0.0245052,-0.0214923,600
SP500,2007-06-14,-0.0005122,0.0033376,0.0003865,0.0042582,0.0214576,-0.0166483,600
SP500,2005-04-07,-0.0244220,0.0019927,0.0002322,0.0039758,0.0150619,-0.0158011,600
SP500,2011-09-15,-0.0657921,-0.0000619,0.0003122,0.0026743,0.0151588,-0.0190338,600
SP500,2006-01-09,-0.0055962,0.0018324,0.0002460,0.0036851,0.0143649,-0.0148339,600
SP500,2010-02-10,0.0361566,0.0028369,0.0004899,0.0024449,0.0244782,-0.0186923,600
SP500,2000-02-07,-0.0240831,0.0019693,0.0002857,0.0029620,0.0158632,-0.0142115,600
SP500,2003-12-03,-0.0053346,0.0011439,0.0002927,0.0021252,0.0162112,-0.0166275,600
SP500,2006-03-27,-0.0029194,0.0009827,0.0002028,0.0021530,0.0138905,-0.0152980,600
SP500,2010-05-14,-0.0422567,0.0024962,0.0004936,0.0026723,0.0241557,-0.0183289,600
SP500,2007-02-23,-0.0441154,0.0002344,0.0002408,0.0012311,0.0149109,-0.0162436,600
SP500,2005-06-03,0.0017474,0.0004648,0.0002095,0.0017403,0.0131866,-0.0137977,600
SP500,2010-12-20,0.0091655,0.0005322,0.0001906,0.0015733,0.0128960,-0.0131137,600
SP500,2000-04-19,0.0262353,0.0028904,0.0011534,0.0052464,0.0289925,-0.0270930,600
SP500,2009-04-06,0.0072055,0.0020874,0.0006667,0.0028867,0.0232119,-0.0205013,600
SP500,2003-03-13,0.0526144,0.0031422,0.0003967,0.0048242,0.0214928,-0.0164307,600
SP500,2001-02-28,0.0177025,0.0014257,0.0008404,0.0026158,0.0264238,-0.0245580,600
SP500,2003-07-07,-0.0005575,0.0030718,0.0002177,0.0047914,0.0151856,-0.0134962,600
SP500,2004-07-08,-0.0021820,0.0015792,0.0003580,0.0028460,0.0189425,-0.0186231,600
SP500,2005-04-18,0.0140666,0.0016080,0.0004973,0.0003627,0.0238904,-0.0194537,600
SP500,2004-03-02,-0.0074145,0.0009896,0.0002119,0.0022357,0.0134184,-0.0146290,600
